Fight_Id,Fighter_Id_1,Fighter_Id_2,Raw_Fighter_1,Raw_Fighter_2,Weight_Class,Event_Id,Result_1,Result_2,Time Format,Referee,target
adc0b9c6afe76c23,0e041d43a47d2e4b,dbaaf42313af90fa,Matt Lindland,Joe Doerksen,Middleweight,669a3cb6e394f515,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
ee69302c232e0909,f5ff7bcdcfeba3ad,622f015c81a9b13a,Trevor Prangley,Travis Lutter,Middleweight,669a3cb6e394f515,W,L,3 Rnd (5-5-5),Herb Dean,1
42957e04417af1d8,a7f4d0902bb64092,6a92caba39b64752,James Irvin,Terry Martin,Light Heavyweight,669a3cb6e394f515,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
fd2f0f36b1eb5f83,a8e6a69796280f17,394f55ebca199124,Nate Marquardt,Ivan Salaverry,Middleweight,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),John McCarthy,1
389b7ca84b333c4c,d43a048a880efdff,9fa3bd637edd9aa2,Chris Leben,Patrick Cote,Middleweight,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),Herb Dean,1
994739f676c2105f,c6a33ff198aaaeeb,84a067c46306a737,Stephan Bonnar,Sam Hoger,Light Heavyweight,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),John McCarthy,1
bf1525f9761a116e,52cae54377b433b7,0359313549d230a1,Nate Quarry,Pete Sell,Middleweight,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),Cecil Peoples,1
44e4a1caae180261,dd37fd509af89f15,c3ea8deeba00462b,Josh Koscheck,Pete Spratt,Welterweight,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
b2f604f2332cd8af,9fe85152f351e737,ea3ef6206c7907d5,Mike Swick,Gideon Ray,Middleweight,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),Herb Dean,1
c2c000a37a89b82f,cb139171ed1b69fe,e361e5c858af6ff1,Kenny Florian,Alex Karalexis,Welterweight,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),Cecil Peoples,1
7acca0910edd7023,d814f5192e58fb2f,d1a1314976c50bef,Drew Fickett,Josh Neer,Welterweight,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
a507bfa374885a25,3738e68d2261e60f,27fc9218a3653e3c,Andrei Arlovski,Justin Eilers,Heavyweight,d3711d3784b76255,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
d80b07269dd36aad,349aaa3da11eb587,86dfed7cc24a9fa7,Karo Parisyan,Matt Serra,Welterweight,d3711d3784b76255,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
98cc8f5dd64895c4,d897897060f10a3a,8f2d9ee27f206f1f,Rich Franklin,Evan Tanner,Middleweight,d3711d3784b76255,W,L,5 Rnd (5-5-5-5-5),Herb Dean,1
ea8b1a909155b0c2,fcffee71cff5530e,ae58685caf8e4a0d,Forrest Griffin,Bill Mahood,Light Heavyweight,d3711d3784b76255,W,L,3 Rnd (5-5-5),Herb Dean,1
fb252c420e9830cd,f0abbb6f3444dae7,02e52b3a595f0786,Paul Buentello,Kevin Jordan,Heavyweight,d3711d3784b76255,W,L,3 Rnd (5-5-5),John McCarthy,1
ca3230227ee700b7,52cae54377b433b7,7b6e40a73b567072,Nate Quarry,Shonie Carter,Middleweight,d3711d3784b76255,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
e5261884b0a0ed39,22e47b53e4ceb27c,da97d6c97d09c030,David Loiseau,Charles McCarthy,Middleweight,d3711d3784b76255,W,L,3 Rnd (5-5-5),John McCarthy,1
07886c772e37d5de,f57a8a52ca401ed9,01daf32100ed7517,Nick Diaz,Koji Oishi,Welterweight,d3711d3784b76255,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
2ae8623ef4156105,a390eb8a9b2df298,0aa92558424ced9e,Chuck Liddell,Randy Couture,Light Heavyweight,c933d423ebdbbbdb,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
cb8e91f8b9f0e24f,d468288756ae3982,7f9f528cb72a6ed1,Renato Sobral,Travis Wiuff,Light Heavyweight,c933d423ebdbbbdb,W,L,3 Rnd (5-5-5),Herb Dean,1
b1b66441acc5e8df,621a6c59f88a44fe,d2d37e8eeb3abc8d,Matt Hughes,Frank Trigg,Welterweight,c933d423ebdbbbdb,W,L,5 Rnd (5-5-5-5-5),Mario Yamasaki,1
36dbc3cee586e53d,0e041d43a47d2e4b,622f015c81a9b13a,Matt Lindland,Travis Lutter,Middleweight,c933d423ebdbbbdb,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
f4e6f8223d0816fe,6506c1d34da9c013,b2f88c04c4dd43ce,Georges St-Pierre,Jason Miller,Welterweight,c933d423ebdbbbdb,W,L,3 Rnd (5-5-5),John McCarthy,1
5d72fa4562b13f7b,394f55ebca199124,d512d9f204059f57,Ivan Salaverry,Joe Riggs,Middleweight,c933d423ebdbbbdb,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
026e64f70e319e00,dbaaf42313af90fa,9fa3bd637edd9aa2,Joe Doerksen,Patrick Cote,Middleweight,c933d423ebdbbbdb,W,L,3 Rnd (5-5-5),Herb Dean,1
5e1b0e52d2bb1b5c,2ee09ec2a0695eb9,b6b12014698cc345,Mike van Arsdale,John Marsh,Heavyweight,c933d423ebdbbbdb,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
c50a3025d1519fc8,d897897060f10a3a,63b65af1c5cb02cb,Rich Franklin,Ken Shamrock,Light Heavyweight,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),John McCarthy,1
4705a4db0bf1edcd,fcffee71cff5530e,c6a33ff198aaaeeb,Forrest Griffin,Stephan Bonnar,Light Heavyweight,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),Herb Dean,1
d172d88fbeb8c6a8,82e7929bf6c2b689,cb139171ed1b69fe,Diego Sanchez,Kenny Florian,Middleweight,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
ddb950831580a5fe,84a067c46306a737,aee8eecfc4bfb1e7,Sam Hoger,Bobby Southworth,Light Heavyweight,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),John McCarthy,1
a3b268798d3ab216,d43a048a880efdff,f0264252e191da22,Chris Leben,Jason Thacker,Middleweight,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),Herb Dean,1
61733e5f00f4e194,dd37fd509af89f15,29f935654825331b,Josh Koscheck,Chris Sanford,Middleweight,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
f434775e97920d95,52cae54377b433b7,265589bdd93e7ce5,Nate Quarry,Lodune Sincaid,Middleweight,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),John McCarthy,1
74f757bacb86a71c,9fe85152f351e737,fdfef29ba17ee525,Mike Swick,Alex Schoenauer,Middleweight,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),Herb Dean,1
17affee2c796c225,e361e5c858af6ff1,ff2c606c8bc365e3,Alex Karalexis,Josh Rafferty,Welterweight,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
4fb2c181e8fd5910,2f732dd9210d301f,0ee783aa00e468f0,Tito Ortiz,Vitor Belfort,Light Heavyweight,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),John McCarthy,1
987b6b4f7825e40e,0359313549d230a1,1652f3213655b935,Pete Sell,Phil Baroni,Middleweight,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
dae856cb00cf5163,3738e68d2261e60f,2a542ee8a8b83559,Andrei Arlovski,Tim Sylvia,Heavyweight,85d905f7c4f5a1af,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
7cfc8649d07b704c,8f2d9ee27f206f1f,4123fd4dcc1fe937,Evan Tanner,David Terrell,Middleweight,85d905f7c4f5a1af,W,L,5 Rnd (5-5-5-5-5),Herb Dean,1
c91ef06766009965,f0abbb6f3444dae7,27fc9218a3653e3c,Paul Buentello,Justin Eilers,Heavyweight,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
48189cad0c11ff63,56b8b24f65f9f057,a7f4d0902bb64092,Mike Kyle,James Irvin,Heavyweight,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),Herb Dean,1
e30780438191654f,22e47b53e4ceb27c,ea3ef6206c7907d5,David Loiseau,Gideon Ray,Middleweight,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
45a52e065b73ecba,349aaa3da11eb587,91acd6910b802a9e,Karo Parisyan,Chris Lytle,Welterweight,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
e8196de20c4a969a,f57a8a52ca401ed9,d814f5192e58fb2f,Nick Diaz,Drew Fickett,Welterweight,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),John McCarthy,1
9422b3caf780a995,2f732dd9210d301f,9fa3bd637edd9aa2,Tito Ortiz,Patrick Cote,Light Heavyweight,ce783bf73b5131f9,W,L,3 Rnd (5-5-5),John McCarthy,1
b76a722dd429612e,d897897060f10a3a,cb46dface0e28a2c,Rich Franklin,Jorge Rivera,Middleweight,ce783bf73b5131f9,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
6f21a27075f0695c,621a6c59f88a44fe,6506c1d34da9c013,Matt Hughes,Georges St-Pierre,Welterweight,ce783bf73b5131f9,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
1a471a1bff47a960,d2d37e8eeb3abc8d,c24b1db4b809d41b,Frank Trigg,Renato Verissimo,Welterweight,ce783bf73b5131f9,W,L,3 Rnd (5-5-5),Herb Dean,1
929fb67b49eaa405,8f2d9ee27f206f1f,f2925e6db404bf1d,Evan Tanner,Robbie Lawler,Middleweight,ce783bf73b5131f9,W,L,3 Rnd (5-5-5),John McCarthy,1
0d15b14d1215c853,394f55ebca199124,253de74457bd6374,Ivan Salaverry,Tony Fryklund,Middleweight,ce783bf73b5131f9,W,L,3 Rnd (5-5-5),Herb Dean,1
dc9b52352dca15ef,622f015c81a9b13a,05866d8c3a321856,Travis Lutter,Marvin Eastman,Light Heavyweight,ce783bf73b5131f9,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
977e56ada4acc596,0aa92558424ced9e,0ee783aa00e468f0,Randy Couture,Vitor Belfort,Light Heavyweight,b4bc2e3353a770b5,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
719f21fdb310fcfb,d512d9f204059f57,dbaaf42313af90fa,Joe Riggs,Joe Doerksen,Middleweight,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
ebd51f898209c4c8,a390eb8a9b2df298,12458872d6afae1b,Chuck Liddell,Vernon White,Light Heavyweight,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
6e2254b4fd39ce40,4123fd4dcc1fe937,0e041d43a47d2e4b,David Terrell,Matt Lindland,Middleweight,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),Herb Dean,1
c74eef9b337602c6,27fc9218a3653e3c,56b8b24f65f9f057,Justin Eilers,Mike Kyle,Heavyweight,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),John McCarthy,1
5db23cc876db1619,91acd6910b802a9e,b9e871af730f826c,Chris Lytle,Ronald Jhun,Welterweight,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),Herb Dean,1
6996eb7755709945,349aaa3da11eb587,f57a8a52ca401ed9,Karo Parisyan,Nick Diaz,Welterweight,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
c9c5b2507c6be9e3,5f04e3d58d9ce982,a566371ba2ad7152,Yves Edwards,Josh Thomson,Lightweight,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
66eaf9f4a2cd67d8,63b65af1c5cb02cb,08ae5cd9aef7ddd3,Ken Shamrock,Kimo Leopoldo,Heavyweight,429e7d3725852ce9,W,L,3 Rnd (5-5-5),John McCarthy,1
1201d192092baacf,d2d37e8eeb3abc8d,8a8a84b743ae7699,Frank Trigg,Dennis Hallman,Welterweight,429e7d3725852ce9,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
dffef4343e822399,1ff9589f9065a9ed,2a542ee8a8b83559,Frank Mir,Tim Sylvia,Heavyweight,429e7d3725852ce9,W,L,5 Rnd (5-5-5-5-5),Herb Dean,1
5261874c58322b46,621a6c59f88a44fe,c24b1db4b809d41b,Matt Hughes,Renato Verissimo,Welterweight,429e7d3725852ce9,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
7014356795515aea,8f2d9ee27f206f1f,1652f3213655b935,Evan Tanner,Phil Baroni,Middleweight,429e7d3725852ce9,W,L,3 Rnd (5-5-5),John McCarthy,1
41222c4fab03d6f8,86dfed7cc24a9fa7,5755960ebd0b16f6,Matt Serra,Ivan Menjivar,Lightweight,429e7d3725852ce9,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
a40e421630b67e5c,6506c1d34da9c013,5bb0a618ad03ac64,Georges St-Pierre,Jay Hieron,Welterweight,429e7d3725852ce9,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
5cbd93c68225a845,f5ff7bcdcfeba3ad,e09dbbd5fe3f0fe2,Trevor Prangley,Curtis Stout,Middleweight,429e7d3725852ce9,W,L,3 Rnd (5-5-5),Herb Dean,1
2dbd0bc3e61ca00b,a390eb8a9b2df298,2f732dd9210d301f,Chuck Liddell,Tito Ortiz,Light Heavyweight,e8fb8e53bc2e29d6,W,L,3 Rnd (5-5-5),John McCarthy,1
eecbc6c850e62d97,91acd6910b802a9e,cb6783c39c01d896,Chris Lytle,Tiki Ghosn,Welterweight,e8fb8e53bc2e29d6,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
268f0fcc45e1a6fe,5f04e3d58d9ce982,e0ec3c3b6b611f7e,Yves Edwards,Hermes Franca,Lightweight,e8fb8e53bc2e29d6,W,L,3 Rnd (5-5-5),Herb Dean,1
0f23c5569204a69b,3738e68d2261e60f,4e9fb05d7e5e61b8,Andrei Arlovski,Wesley Correira,Heavyweight,e8fb8e53bc2e29d6,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
0374646197b8e0fa,f57a8a52ca401ed9,f2925e6db404bf1d,Nick Diaz,Robbie Lawler,Welterweight,e8fb8e53bc2e29d6,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
3b8bfe14b0c297b2,56b8b24f65f9f057,e0f7c4f3f67bc808,Mike Kyle,Wes Sims,Heavyweight,e8fb8e53bc2e29d6,W,L,3 Rnd (5-5-5),John McCarthy,1
ba5e8c30d41559fd,60884f31ead1609c,a9a314cc77d90b6e,Jonathan Wiezorek,Wade Shipp,Heavyweight,e8fb8e53bc2e29d6,W,L,3 Rnd (5-5-5),Herb Dean,1
1d9d91f78334129d,99dd0147dc4ef80c,e0b74df14f52cd15,Genki Sudo,Mike Brown,Lightweight,e8fb8e53bc2e29d6,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
9cd343b9d5d87528,0ee783aa00e468f0,0aa92558424ced9e,Vitor Belfort,Randy Couture,Light Heavyweight,94609dd91731d428,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
829146a45b3b236b,c24b1db4b809d41b,952f6fa06f25a0ec,Renato Verissimo,Carlos Newton,Welterweight,94609dd91731d428,W,L,3 Rnd (5-5-5),Larry Landless,1
4076a87092da5bfa,73c7cfa551289285,621a6c59f88a44fe,BJ Penn,Matt Hughes,Welterweight,94609dd91731d428,W,L,5 Rnd (5-5-5-5-5),Mario Yamasaki,1
476548ca3d8cf0ee,1ff9589f9065a9ed,e0f7c4f3f67bc808,Frank Mir,Wes Sims,Heavyweight,94609dd91731d428,W,L,3 Rnd (5-5-5),John McCarthy,1
bee02eaf332eb7f1,32016899d0a222a3,cb46dface0e28a2c,Lee Murray,Jorge Rivera,Middleweight,94609dd91731d428,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
1bc4996fa543a91a,6506c1d34da9c013,349aaa3da11eb587,Georges St-Pierre,Karo Parisyan,Welterweight,94609dd91731d428,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
fab7e4790b11de3c,a566371ba2ad7152,e0ec3c3b6b611f7e,Josh Thomson,Hermes Franca,Lightweight,94609dd91731d428,W,L,3 Rnd (5-5-5),Larry Landless,1
5bdaa71a5daebcb5,86dfed7cc24a9fa7,a8ea84cbe1655f0a,Matt Serra,Jeff Curran,Lightweight,94609dd91731d428,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
2cfde31b41b2220d,621a6c59f88a44fe,d2d37e8eeb3abc8d,Matt Hughes,Frank Trigg,Welterweight,e670f8cc2969a789,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
9f108233c7c787d9,0e041d43a47d2e4b,445a98acb8985970,Matt Lindland,Falaniko Vitale,Middleweight,e670f8cc2969a789,W,L,3 Rnd (5-5-5),Larry Landless,1
d1d33be012417f75,4e9fb05d7e5e61b8,b361180739bed4b0,Wesley Correira,David Abbott,Heavyweight,e670f8cc2969a789,W,L,3 Rnd (5-5-5),John McCarthy,1
b35adb9d047f5cd8,8f2d9ee27f206f1f,1652f3213655b935,Evan Tanner,Phil Baroni,Middleweight,e670f8cc2969a789,W,L,3 Rnd (5-5-5),Larry Landless,1
7d2d327fd7580364,f2925e6db404bf1d,91acd6910b802a9e,Robbie Lawler,Chris Lytle,Welterweight,e670f8cc2969a789,W,L,3 Rnd (5-5-5),John McCarthy,1
906d6f62fb7f9b19,b44f39a5c6596953,50cc91ce2982785d,Pedro Rizzo,Ricco Rodriguez,Heavyweight,e670f8cc2969a789,W,L,3 Rnd (5-5-5),Larry Landless,1
61a211b4a7f942cd,c75b99887c8c3f5a,0e31bfd26cc8c503,Keith Rockel,Chris Liguori,Middleweight,e670f8cc2969a789,W,L,3 Rnd (5-5-5),John McCarthy,1
823d7037552a8907,5f04e3d58d9ce982,ebc5af72ad5a28cb,Yves Edwards,Nick Agallar,Lightweight,e670f8cc2969a789,W,L,3 Rnd (5-5-5),Larry Landless,1
6cd107e2f5886b25,0aa92558424ced9e,2f732dd9210d301f,Randy Couture,Tito Ortiz,Light Heavyweight,c61f66d8c3fd5f07,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
fdb4ea9783c4452a,3738e68d2261e60f,ccdd90bd1fc7dab6,Andrei Arlovski,Vladimir Matyushenko,Heavyweight,c61f66d8c3fd5f07,W,L,3 Rnd (5-5-5),Larry Landless,1
6e7eb1720bec2bca,2a542ee8a8b83559,d90b630e0561818b,Tim Sylvia,Gan McGee,Heavyweight,c61f66d8c3fd5f07,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
ac6fd4c78f0e3198,cb46dface0e28a2c,22e47b53e4ceb27c,Jorge Rivera,David Loiseau,Middleweight,c61f66d8c3fd5f07,W,L,3 Rnd (5-5-5),Larry Landless,1
180128adae7897db,d897897060f10a3a,75bbd2206a15319f,Rich Franklin,Edwin DeWees,Light Heavyweight,c61f66d8c3fd5f07,W,L,3 Rnd (5-5-5),Sean Brockmole,1
e5b2782426c8109c,349aaa3da11eb587,980b4e712489098e,Karo Parisyan,Dave Strasser,Welterweight,c61f66d8c3fd5f07,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
3cdcaa0a59dfb8ea,a566371ba2ad7152,04f9fe830cf13482,Josh Thomson,Gerald Strebendt,Lightweight,c61f66d8c3fd5f07,W,L,3 Rnd (5-5-5),John McCarthy,1
5ac9cf4ffc15ccca,f57a8a52ca401ed9,ad32471f01e7b1a5,Nick Diaz,Jeremy Jackson,Welterweight,c61f66d8c3fd5f07,W,L,3 Rnd (5-5-5),Steve Mazzagatti,1
10976fbb37d41c43,e0ec3c3b6b611f7e,eb1723480fa2f96c,Hermes Franca,Caol Uno,Lightweight,c61f66d8c3fd5f07,W,L,3 Rnd (5-5-5),Sean Brockmole,1
c83cba9573cca196,0aa92558424ced9e,a390eb8a9b2df298,Randy Couture,Chuck Liddell,Light Heavyweight,108afe61a26bcbf4,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
ffe629a5232a878b,08ae5cd9aef7ddd3,b361180739bed4b0,Kimo Leopoldo,David Abbott,Heavyweight,108afe61a26bcbf4,W,L,3 Rnd (5-5-5),Larry Landless,1
400aa8a24e1d8997,0ee783aa00e468f0,05866d8c3a321856,Vitor Belfort,Marvin Eastman,Light Heavyweight,108afe61a26bcbf4,W,L,3 Rnd (5-5-5),John McCarthy,1
b5854feb57f40bb4,1ff9589f9065a9ed,e0f7c4f3f67bc808,Frank Mir,Wes Sims,Heavyweight,108afe61a26bcbf4,W,L,3 Rnd (5-5-5),Nelson Hamilton,1
be0507682d0ce713,5f04e3d58d9ce982,7b9aa973e5c04624,Yves Edwards,Eddie Ruiz,Lightweight,108afe61a26bcbf4,W,L,3 Rnd (5-5-5),Nelson Hamilton,1
4f5ce22f8384d151,445a98acb8985970,0e041d43a47d2e4b,Falaniko Vitale,Matt Lindland,Middleweight,108afe61a26bcbf4,W,L,3 Rnd (5-5-5),John McCarthy,1
9fb822537c12d726,b44f39a5c6596953,1dab0d1d81dd06db,Pedro Rizzo,Tra Telligman,Heavyweight,108afe61a26bcbf4,W,L,3 Rnd (5-5-5),Larry Landless,1
00a5e033391bf8df,621a6c59f88a44fe,029880cdbf5ca089,Matt Hughes,Sean Sherk,Welterweight,ae58685caf8e4a0d,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
808245ba66df5f1c,c3ea8deeba00462b,f2925e6db404bf1d,Pete Spratt,Robbie Lawler,Welterweight,ae58685caf8e4a0d,W,L,3 Rnd (5-5-5),John McCarthy,1
9f5f9173666ce1b7,980b4e712489098e,73ef22f25d0f70e2,Dave Strasser,Romie Aram,Welterweight,ae58685caf8e4a0d,W,L,3 Rnd (5-5-5),Jorge Alonso,1
4e75ed154de637e2,4e9fb05d7e5e61b8,e741536153227386,Wesley Correira,Sean Alvarez,Heavyweight,ae58685caf8e4a0d,W,L,3 Rnd (5-5-5),John McCarthy,1
af59e32a5b3f6065,d897897060f10a3a,8f2d9ee27f206f1f,Rich Franklin,Evan Tanner,Light Heavyweight,ae58685caf8e4a0d,W,L,3 Rnd (5-5-5),Larry Landless,1
5a9657d4faeea2c5,84ac950d4c1722dd,99dd0147dc4ef80c,Duane Ludwig,Genki Sudo,Lightweight,ae58685caf8e4a0d,W,L,3 Rnd (5-5-5),John McCarthy,1
363efd241750c23d,e0ec3c3b6b611f7e,22ee260735da0d58,Hermes Franca,Richard Crunkilton,Lightweight,ae58685caf8e4a0d,W,L,3 Rnd (5-5-5),James Warring,1
863319fd2e711ffc,22e47b53e4ceb27c,9ccdd2ce45903f34,David Loiseau,Mark Weir,Middleweight,ae58685caf8e4a0d,W,L,3 Rnd (5-5-5),John McCarthy,1
334cd8572d9842cb,2a542ee8a8b83559,50cc91ce2982785d,Tim Sylvia,Ricco Rodriguez,Heavyweight,bba678d312590087,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
a85a0831580696ff,1ff9589f9065a9ed,b361180739bed4b0,Frank Mir,David Abbott,Heavyweight,bba678d312590087,W,L,3 Rnd (5-5-5),Larry Landless,1
795c682c30d66c19,0e041d43a47d2e4b,1652f3213655b935,Matt Lindland,Phil Baroni,Middleweight,bba678d312590087,W,L,3 Rnd (5-5-5),John McCarthy,1
558ef0822c8fa5b9,ccdd90bd1fc7dab6,b44f39a5c6596953,Vladimir Matyushenko,Pedro Rizzo,Heavyweight,bba678d312590087,W,L,3 Rnd (5-5-5),Larry Landless,1
6a0c5b9079a4128e,40a604761ca7d64d,86dfed7cc24a9fa7,Din Thomas,Matt Serra,Lightweight,bba678d312590087,W,L,3 Rnd (5-5-5),Larry Landless,1
62ed2b178310306e,d90b630e0561818b,8dc46e9a7895ce1a,Gan McGee,Alexandre Dantas,Heavyweight,bba678d312590087,W,L,3 Rnd (5-5-5),John McCarthy,1
0dade757305afebd,5f04e3d58d9ce982,7d21de9c6d7c98b2,Yves Edwards,Rich Clementi,Lightweight,bba678d312590087,W,L,3 Rnd (5-5-5),Larry Landless,1
9e6f956caa7b549b,2f732dd9210d301f,63b65af1c5cb02cb,Tito Ortiz,Ken Shamrock,Light Heavyweight,e06fd1260ac865a7,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
9a0865000a3d642e,a390eb8a9b2df298,d468288756ae3982,Chuck Liddell,Renato Sobral,Light Heavyweight,e06fd1260ac865a7,W,L,3 Rnd (5-5-5),Larry Landless,1
b0bb09e4ca8343af,621a6c59f88a44fe,31ceaf0e670c1578,Matt Hughes,Gil Castillo,Welterweight,e06fd1260ac865a7,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
497a87188392e057,952f6fa06f25a0ec,c3ea8deeba00462b,Carlos Newton,Pete Spratt,Welterweight,e06fd1260ac865a7,W,L,3 Rnd (5-5-5),Larry Landless,1
68b141785f76575b,f2925e6db404bf1d,cb6783c39c01d896,Robbie Lawler,Tiki Ghosn,Welterweight,e06fd1260ac865a7,W,L,3 Rnd (5-5-5),Nelson Hamilton,1
9d9c2c8802d21887,3738e68d2261e60f,b4bc2e3353a770b5,Andrei Arlovski,Ian Freeman,Heavyweight,e06fd1260ac865a7,W,L,3 Rnd (5-5-5),Larry Landless,1
754882d95491d287,ccdd90bd1fc7dab6,7f9f528cb72a6ed1,Vladimir Matyushenko,Travis Wiuff,Heavyweight,e06fd1260ac865a7,W,L,3 Rnd (5-5-5),John McCarthy,1
e66eebeff23ceb1e,18aecaf50f52e4c3,9ccdd2ce45903f34,Phillip Miller,Mark Weir,Middleweight,e06fd1260ac865a7,W,L,3 Rnd (5-5-5),Nelson Hamilton,1
e06ff3d3f1c0ab69,50cc91ce2982785d,0aa92558424ced9e,Ricco Rodriguez,Randy Couture,Heavyweight,0cf935519d439ba6,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
ffe4379d6bd1e82b,2a542ee8a8b83559,4e9fb05d7e5e61b8,Tim Sylvia,Wesley Correira,Heavyweight,0cf935519d439ba6,W,L,3 Rnd (5-5-5),Kipp Kollar,1
b0ed7f6450ad33c5,73c7cfa551289285,86dfed7cc24a9fa7,BJ Penn,Matt Serra,Lightweight,0cf935519d439ba6,W,L,3 Rnd (5-5-5),John McCarthy,1
826b03504b9bad4e,eb1723480fa2f96c,40a604761ca7d64d,Caol Uno,Din Thomas,Lightweight,0cf935519d439ba6,W,L,3 Rnd (5-5-5),Larry Landless,1
56ba0c15cf501669,d90b630e0561818b,b44f39a5c6596953,Gan McGee,Pedro Rizzo,Heavyweight,0cf935519d439ba6,W,L,3 Rnd (5-5-5),John McCarthy,1
20a6710c50698166,1652f3213655b935,275cafc9de131c83,Phil Baroni,Dave Menne,Middleweight,0cf935519d439ba6,W,L,3 Rnd (5-5-5),Larry Landless,1
e7183e758f6b8bda,0e041d43a47d2e4b,394f55ebca199124,Matt Lindland,Ivan Salaverry,Middleweight,0cf935519d439ba6,W,L,3 Rnd (5-5-5),Kipp Kollar,1
9e62f31318d21a32,029880cdbf5ca089,01b39decaf0abf6a,Sean Sherk,Benji Radach,Welterweight,0cf935519d439ba6,W,L,3 Rnd (5-5-5),Larry Landless,1
0f6dd5d9a96ceb9d,621a6c59f88a44fe,952f6fa06f25a0ec,Matt Hughes,Carlos Newton,Welterweight,1dc56b59cb28425d,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
2a2f50039ac636d0,b4bc2e3353a770b5,1ff9589f9065a9ed,Ian Freeman,Frank Mir,Heavyweight,1dc56b59cb28425d,W,L,3 Rnd (5-5-5),John McCarthy,1
