Fighter_Id,Full_Name,Nickname,Height,Weight,Reach,Stance,Belt,Gender,Weight_Class_Profile,W,L,D,Avg_Fight_Time,KD,STR,TD,SUB,Ctrl,Sig_Str_Pct,Sub_Att,KO_Rate,SUB_Rate,DEC_Rate,Fighting_Style
cc6f9d1e89f3449a,Manvel Gamburyan,The Anvil,5.5,135.0,67.0,Orthodox,False,Male,Bantamweight,15.0,10.0,0.0,580.2,0.0,21.53,1.8,0.33,156.4,0.45,0.33,0.0,0.43,0.57,Hybrid
cc7040fe76f0ef91,Devin Clark,Brown Bear,6.0,205.0,75.0,Orthodox,False,Male,Light Heavyweight,14.0,9.0,0.0,683.88,0.24,37.12,1.35,0.12,244.65,0.55,0.12,0.5,0.0,0.5,Striker
cc81c92fe2254935,Tom Gallicchio,Da Tank,5.1,170.0,,Southpaw,False,Male,Welterweight,19.0,10.0,0.0,900.0,0.0,53.0,1.0,0.0,61.0,0.26,0.0,0.0,0.0,0.0,Hybrid
cc84b68f862b466f,Eddie Yagin,The Filipino Phenom,5.7,145.0,,Orthodox,False,Male,Featherweight,16.0,7.0,1.0,900.0,0.0,60.0,0.0,1.0,7.5,0.45,1.0,0.0,0.0,0.0,Hybrid
cc8c623cca88f54f,Mayra Bueno Silva,Sheetara,5.6,135.0,66.0,Orthodox,False,Female,Women's Bantamweight,10.0,5.0,1.0,674.0,0.0,48.0,0.46,0.85,86.31,0.56,0.85,0.14,0.43,0.43,Striker
cc900af167fbedfd,Timothy Johnson,No Nickname,6.3,265.0,77.0,Southpaw,False,Male,Heavyweight,12.0,4.0,0.0,709.71,0.14,39.57,0.57,0.0,198.71,0.48,0.0,0.25,0.0,0.75,Hybrid
cc900c6a71ed23f3,Clay Collard,Cassius,5.11,145.0,73.0,Orthodox,False,Male,Featherweight,14.0,7.0,0.0,881.75,0.0,53.5,2.25,0.5,173.0,0.33,0.5,0.0,0.0,1.0,Wrestler
cc98d857b148e33a,Leonardo Guimaraes,Leleco,6.0,185.0,,Orthodox,False,Male,Middleweight,11.0,5.0,0.0,893.0,0.0,35.0,0.0,1.0,113.0,0.47,1.0,0.0,0.0,0.0,Wrestler
ccba80d4820ef557,Gabe Ruediger,Godzilla,5.1,155.0,,Orthodox,False,Male,Lightweight,18.0,8.0,0.0,294.67,0.0,8.33,0.67,0.0,65.67,0.25,0.0,0.0,0.0,0.0,No Clear Style
ccd1299e0345e0ce,Melvin Guillard,The Young Assassin,5.9,155.0,71.0,Orthodox,False,Male,Lightweight,32.0,18.0,2.0,399.0,0.55,17.91,1.0,0.18,45.32,0.37,0.18,0.5,0.14,0.36,Hybrid
ccd58ff71e260ed5,Keisuke Fujiwara,No Nickname,5.6,139.0,,Switch,False,,,17.0,12.0,5.0,,,,,,,,,,,,
ccdcb20370be62a3,Aaron Jeffery,No Nickname,6.2,185.0,73.0,Orthodox,False,,,10.0,3.0,0.0,,,,,,,,,,,,
ccdd90bd1fc7dab6,Vladimir Matyushenko,The Janitor,6.0,205.0,74.0,Orthodox,False,Male,Light Heavyweight,27.0,8.0,0.0,493.67,0.17,15.75,1.42,0.08,167.92,0.43,0.08,0.57,0.0,0.43,Hybrid
cce79e827569f26e,Ronys Torres,No Nickname,5.7,155.0,,Orthodox,False,Male,Lightweight,35.0,5.0,0.0,900.0,0.0,13.0,4.0,0.5,265.0,0.26,0.5,0.0,0.0,0.0,Wrestler
ccf5dc41417e9daf,Juan Espino,El Guapo,6.3,255.0,80.0,Orthodox,False,Male,Heavyweight,11.0,2.0,0.0,369.67,0.0,14.67,3.67,1.0,177.0,0.69,1.0,0.0,1.0,0.0,Wrestler
cd01f0b768a32475,Jonathan Wilson,Johnny Bravo,6.2,205.0,75.0,Southpaw,False,Male,Light Heavyweight,7.0,3.0,0.0,600.25,0.0,46.75,0.0,0.0,30.25,0.3,0.0,0.5,0.0,0.5,Hybrid
cd039ff136d89ded,Jesse Juarez,No Nickname,6.1,170.0,,Orthodox,False,,,23.0,12.0,0.0,,,,,,,,,,,,
cd12227edd3f134b,Keith Wisniewski,The Polish Connection,6.0,170.0,,Orthodox,False,Male,Welterweight,28.0,15.0,1.0,825.0,0.5,48.0,1.25,0.0,246.25,0.53,0.0,0.0,0.0,1.0,Striker
cd13728ae1151f46,Ion Cutelaba,The Hulk,6.1,205.0,75.0,Southpaw,False,Male,Light Heavyweight,19.0,11.0,1.0,490.26,0.11,30.84,1.95,0.05,126.58,0.48,0.05,0.38,0.12,0.5,Striker
cd2c4d30c6e13b47,Marina Rodriguez,No Nickname,5.6,115.0,65.0,Orthodox,False,Female,Women's Strawweight,17.0,6.0,2.0,866.47,0.13,55.33,0.73,0.2,171.13,0.45,0.2,0.44,0.0,0.56,Striker
cd2e5a390821fb48,TJ Laramie,No Nickname,5.6,145.0,66.0,Orthodox,False,Male,Featherweight,12.0,5.0,0.0,476.0,0.0,7.5,0.5,0.0,135.0,0.24,0.0,0.0,0.0,0.0,No Clear Style
cd3d7e37ff2d679c,Ricky Turcios,No Nickname,5.9,135.0,71.0,Orthodox,False,Male,Bantamweight,13.0,5.0,0.0,808.4,0.4,56.6,1.2,0.4,146.2,0.46,0.4,0.0,0.0,1.0,Striker
cd42bbe8887bba90,Daijiro Matsui,No Nickname,5.9,200.0,,Orthodox,False,,,13.0,29.0,7.0,,,,,,,,,,,,
cd7763bcadb5d4c8,Alan Patrick,Nuguette,5.11,155.0,74.0,Southpaw,False,Male,Lightweight,15.0,4.0,0.0,688.2,0.1,23.0,2.1,0.2,243.2,0.46,0.2,0.25,0.0,0.75,Striker
cd7bafbeee1f29a0,War Machine,No Nickname,5.11,170.0,,Orthodox,False,Male,Welterweight,14.0,5.0,0.0,388.5,0.0,15.0,0.5,0.0,216.5,0.55,0.0,1.0,0.0,0.0,Hybrid
cd85b48dc880fabd,Horacio Gutierrez,The Punisher,5.1,145.0,,Orthodox,False,Male,Featherweight,4.0,3.0,0.0,526.0,0.0,21.5,2.5,0.0,330.5,0.4,0.0,0.0,0.0,1.0,Striker
cda1099995b46cc2,Genaro Valdez,Rayadito,5.9,155.0,72.0,Orthodox,False,Male,Lightweight,10.0,3.0,0.0,665.0,0.33,41.0,0.0,0.0,3.67,0.28,0.0,0.0,0.0,0.0,Hybrid
cdadae5363b66eef,Francisco Figueiredo,Sniper,5.6,125.0,68.0,Southpaw,False,Male,Flyweight,13.0,5.0,1.0,538.0,0.0,22.5,1.75,0.0,204.0,0.62,0.0,0.0,0.0,1.0,Striker
cdb7b38b1b357f26,Louie Sutherland,Vanilla Gorilla,6.3,264.0,76.0,Orthodox,False,Male,Heavyweight,10.0,4.0,0.0,84.0,0.0,3.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,Hybrid
cdb96af67d096b1e,Alex Morono,The Great White,5.11,170.0,72.0,Orthodox,False,Male,Welterweight,24.0,12.0,0.0,703.78,0.17,58.61,0.65,0.09,63.22,0.42,0.09,0.38,0.0,0.62,Hybrid
ce039df1994b18f0,Lance Lawrence,No Nickname,6.1,145.0,74.0,Orthodox,False,,,4.0,1.0,0.0,,,,,,,,,,,,
ce05955c26c3c090,Eric Bedard,Lucky Strikes,6.2,239.0,,Orthodox,False,,,6.0,7.0,0.0,,,,,,,,,,,,
ce175eaafe867d1f,Micheal Gillmore,The Gentleman,5.11,170.0,72.0,Orthodox,False,Male,Welterweight,6.0,5.0,0.0,457.0,0.0,15.5,0.0,0.0,1.5,0.3,0.0,0.0,0.0,0.0,No Clear Style
ce1e867808ef5fce,Justin Willis,Big Pretty,6.1,264.0,78.0,Southpaw,False,Male,Heavyweight,8.0,2.0,0.0,750.6,0.4,31.0,0.2,0.0,44.4,0.41,0.0,0.5,0.0,0.5,Hybrid
ce25b4ed82b1811b,Jason Guida,No Nickname,5.1,214.0,,Orthodox,False,,,19.0,28.0,0.0,,,,,,,,,,,,
ce3b669e39418414,Damion Douglas,No Nickname,,170.0,,Orthodox,False,,,4.0,1.0,0.0,,,,,,,,,,,,
ce47f49e5c386a9c,Kit Cope,Havoc,6.0,170.0,,Orthodox,False,Male,Welterweight,6.0,7.0,0.0,337.0,0.0,8.0,0.0,0.0,15.0,0.53,0.0,0.0,0.0,0.0,Hybrid
ce6065baef021cf3,Ikuhisa Minowa,Minowaman,5.9,181.0,,Orthodox,False,Male,Middleweight,60.0,42.0,8.0,714.0,0.0,3.0,3.0,0.0,447.0,0.15,0.0,1.0,0.0,0.0,Wrestler
ce632027bf2a871b,Dalcha Lungiambula,Champion,5.8,185.0,76.0,Orthodox,False,Male,Middleweight,11.0,6.0,0.0,600.14,0.14,31.86,1.14,0.14,153.0,0.47,0.14,0.25,0.25,0.5,Striker
ce6b5b93a96dd15b,Solomon Renfro,The Black Dragon,5.9,170.0,72.0,Switch,False,,,8.0,2.0,0.0,,,,,,,,,,,,
ce783bf73b5131f9,Eugene Jackson,The Wolf,5.8,185.0,,Orthodox,False,Male,Middleweight,15.0,9.0,1.0,335.86,0.29,7.29,0.29,0.71,31.0,0.32,0.71,0.67,0.33,0.0,No Clear Style
ce7871949b0ed2bf,Alvin Cacdac,No Nickname,5.6,125.0,,Orthodox,False,,,18.0,13.0,0.0,,,,,,,,,,,,
cea51876d8a514a0,Jack Duffy,The Fury,5.7,125.0,69.0,Switch,False,,,7.0,1.0,0.0,,,,,,,,,,,,
cecd72feb0d640e3,Coltin Cole,No Nickname,,185.0,,Orthodox,False,,,4.0,5.0,0.0,,,,,,,,,,,,
cedfdf8d423d500c,Pat Miletich,The Croatian Sensation,5.1,170.0,,Orthodox,False,Male,Welterweight,29.0,7.0,2.0,521.8,0.1,14.7,1.0,0.5,157.67,0.49,0.5,0.25,0.38,0.38,Wrestler
ceee5dd37253199a,Ryan Diaz,No Nickname,,145.0,,Orthodox,False,,,13.0,14.0,0.0,,,,,,,,,,,,
cf1a88371c8cb690,Aaron Brink,No Nickname,6.3,205.0,,Orthodox,False,Male,Heavyweight,26.0,26.0,0.0,55.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,No Clear Style
cf615eb4b7862c76,Hayder Hassan,Hulk,5.1,170.0,,Orthodox,False,Male,Welterweight,6.0,3.0,0.0,256.0,0.0,7.5,0.0,0.5,11.0,0.36,0.5,0.0,1.0,0.0,No Clear Style
cf65d56b0755ed3b,Alan Jouban,Brahma,6.0,170.0,73.0,Southpaw,False,Male,Welterweight,17.0,7.0,0.0,540.0,0.54,47.31,0.38,0.15,37.0,0.46,0.15,0.38,0.0,0.62,Hybrid
cf772fb504842dc3,Kiril Sidelnikov,No Nickname,5.11,230.0,,Orthodox,False,,,11.0,4.0,0.0,,,,,,,,,,,,
cf946e03ba2e7666,Kevin Aguilar,Angel of Death,5.7,155.0,73.0,Orthodox,False,Male,Featherweight,17.0,5.0,0.0,783.5,0.33,56.5,0.67,0.0,66.0,0.47,0.0,0.5,0.0,0.5,Striker
cf9d24e4bd0cf2ce,Mark Bocek,No Nickname,5.8,155.0,75.0,Orthodox,False,Male,Lightweight,12.0,5.0,0.0,683.46,0.0,32.85,3.0,0.77,379.69,0.42,0.77,0.0,0.4,0.6,Wrestler
cfaf010d5b389c09,Mike Wilkinson,The Warrior,5.7,145.0,66.0,Orthodox,False,Male,Featherweight,9.0,4.0,0.0,490.75,0.25,29.5,1.25,0.0,190.25,0.71,0.0,0.0,0.0,1.0,Striker
cfb65863d5099327,Thales Leites,No Nickname,6.1,185.0,78.0,Orthodox,False,Male,Middleweight,28.0,9.0,0.0,753.95,0.19,30.57,1.62,0.81,190.1,0.45,0.81,0.14,0.36,0.5,Wrestler
cfbb3edab781dfd2,Shanelle Dyer,The Nightmare,5.6,115.0,65.0,Orthodox,False,,,6.0,1.0,0.0,,,,,,,,,,,,
cfbccfed4e4796fe,Kazunari Murakami,No Nickname,6.1,220.0,,Orthodox,False,,,5.0,5.0,0.0,,,,,,,,,,,,
cfc3e7bb44685289,Trey Ogden,Shamurai,5.11,155.0,72.0,Orthodox,False,Male,Lightweight,18.0,7.0,0.0,884.43,0.0,48.86,0.86,0.43,77.86,0.49,0.43,0.0,0.0,1.0,Striker
cffb87059e645bd1,Denise Gomes,Dee,5.2,115.0,63.0,Orthodox,False,Female,Women's Strawweight,11.0,3.0,0.0,664.0,0.0,32.25,1.38,0.0,131.62,0.46,0.0,0.0,0.0,1.0,Striker
d008d785f6347dc2,JeongYeong Lee,Korean Tiger,5.1,145.0,73.0,Orthodox,False,Male,Featherweight,11.0,3.0,0.0,691.25,0.0,46.0,0.5,0.0,79.75,0.53,0.0,0.33,0.0,0.67,Striker
d0147e906106cd2e,Jesse Murray,Hollywood,6.3,205.0,78.0,Orthodox,False,,,8.0,4.0,0.0,,,,,,,,,,,,
d023ae89a2a4a41e,Matthew Riddle,Deep Waters,6.1,170.0,76.0,Southpaw,False,Male,Welterweight,8.0,3.0,0.0,834.5,0.08,46.67,2.83,0.5,387.42,0.52,0.5,0.0,0.0,0.88,Striker
d024ed963e8bf7ea,Damien Brown,Beatdown,5.1,155.0,68.0,Orthodox,False,Male,Lightweight,17.0,12.0,0.0,660.67,0.17,51.0,0.33,0.5,29.83,0.49,0.5,0.25,0.0,0.75,Striker
d027fff39a34a9df,Zhou Kun,Mandrill,,125.0,,Orthodox,False,,,13.0,4.0,0.0,,,,,,,,,,,,
d0314416a7f26527,Michael McDonald,Mayday,5.9,135.0,70.0,Orthodox,False,Male,Bantamweight,17.0,4.0,0.0,534.22,0.44,20.67,0.78,0.56,59.78,0.38,0.56,0.4,0.2,0.4,Hybrid
d05412b513b19621,Guido Cannetti,Ninja,5.6,135.0,68.0,Southpaw,False,Male,Bantamweight,10.0,8.0,0.0,435.8,0.1,21.1,0.9,0.4,84.9,0.49,0.4,0.0,1.0,0.0,Hybrid
d05cb1e8d1b885d8,Jinh Yu Frey,No Nickname,5.3,115.0,65.0,Southpaw,False,Female,Women's Strawweight,11.0,10.0,0.0,774.12,0.0,39.25,0.62,0.0,88.5,0.45,0.0,0.0,0.0,1.0,Hybrid
d060014a5a039829,Thomas Campbell,No Nickname,,,,Orthodox,False,,,3.0,3.0,0.0,,,,,,,,,,,,
d06f8869449ba7bd,Alexander Yakovlev,Russian Thunder,6.3,155.0,74.0,Southpaw,False,Male,Lightweight,24.0,10.0,1.0,661.22,0.0,18.89,0.67,0.11,81.78,0.54,0.11,0.0,0.5,0.5,Hybrid
d0a5ef38a7778ac2,Estevan Payan,El Terrible,5.1,145.0,,Orthodox,False,Male,Featherweight,16.0,12.0,0.0,533.33,0.33,25.67,0.33,0.33,81.67,0.47,0.33,1.0,0.0,0.0,Striker
d0aaedcf7ccd0b45,Chris Daukaus,No Nickname,6.3,205.0,76.0,Orthodox,False,Male,Heavyweight,12.0,7.0,0.0,190.88,0.5,13.75,0.0,0.0,10.88,0.54,0.0,1.0,0.0,0.0,Hybrid
d0c29452d3272603,Dan Miller,No Nickname,6.1,185.0,74.0,Orthodox,False,Male,Welterweight,14.0,8.0,0.0,679.77,0.23,28.69,0.85,1.0,164.85,0.41,1.0,0.12,0.5,0.38,Wrestler
d0c325dfefdde31f,Garrett Mueller,No Nickname,5.9,135.0,,Orthodox,False,,,3.0,3.0,0.0,,,,,,,,,,,,
d0d43cb9b14f231c,Andre Mussi,No Nickname,6.3,242.0,,Orthodox,False,,,11.0,5.0,0.0,,,,,,,,,,,,
d0d7160824278840,Junior Assuncao,No Nickname,5.9,145.0,72.0,Orthodox,False,Male,Featherweight,16.0,6.0,0.0,517.8,0.2,28.6,1.4,0.4,238.6,0.51,0.4,0.0,0.5,0.5,Striker
d0e1b42d41dab603,Julian Marquez,The Cuban Missile Crisis,6.2,185.0,72.0,Orthodox,False,Male,Middleweight,9.0,6.0,0.0,462.62,0.5,42.62,0.62,0.88,97.88,0.5,0.88,0.75,0.25,0.0,Striker
d0e50a3d1b250708,Andre Soukhamthath,The Asian Sensation,5.9,135.0,70.0,Orthodox,False,Male,Bantamweight,13.0,8.0,0.0,823.71,0.71,38.43,1.14,0.14,139.0,0.41,0.14,0.0,0.0,1.0,Striker
d0f3959b4a9747e6,Jose Aldo,No Nickname,5.7,135.0,70.0,Orthodox,False,Male,Bantamweight,32.0,10.0,0.0,990.57,0.26,68.87,0.61,0.13,152.61,0.48,0.13,0.32,0.0,0.68,Striker
d0fd0d9ee560dae7,Brando Pericic,The Balkan Bear,6.5,245.0,79.0,Orthodox,False,Male,Heavyweight,5.0,1.0,0.0,115.0,0.0,29.0,0.0,0.0,29.0,0.59,0.0,1.0,0.0,0.0,Striker
d1053e55f00e53fe,AJ Cunningham,The Savage,5.1,135.0,71.0,Orthodox,False,Male,Bantamweight,11.0,5.0,0.0,588.0,0.0,26.0,0.0,0.5,13.0,0.39,0.5,0.0,0.0,0.0,Hybrid
d10b35152277cf98,James Toney,Lights Out,5.9,220.0,,Orthodox,False,Male,Heavyweight,0.0,1.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,0.0,0.0,0.0,No Clear Style
d1152823307d7e7c,Rameau Thierry Sokoudjou,The African Assassin,5.1,205.0,78.0,Orthodox,False,Male,Light Heavyweight,18.0,18.0,0.0,471.67,0.33,20.0,0.67,0.67,8.33,0.38,0.67,1.0,0.0,0.0,Hybrid
d12ee718fb35c35c,Gleristone Santos,Toninho Furia,5.9,145.0,,Orthodox,False,,,33.0,7.0,0.0,,,,,,,,,,,,
d150c6fbdb7687f4,Miguel Cosio,No Nickname,6.4,205.0,,Orthodox,False,,,1.0,13.0,0.0,,,,,,,,,,,,
d1528ac5675558b1,Rashad Coulter,Daywalker,5.11,205.0,76.0,Orthodox,False,Male,Light Heavyweight,9.0,4.0,0.0,556.0,0.25,47.5,0.75,0.5,179.5,0.52,0.5,1.0,0.0,0.0,Striker
d156513a19acf856,Sam Alvey,Smile'N,6.2,185.0,75.0,Southpaw,False,Male,Light Heavyweight,33.0,18.0,1.0,577.58,0.38,34.17,0.33,0.08,51.12,0.47,0.08,0.36,0.18,0.45,Hybrid
d16373b3568678d4,Raimond Magomedaliev,No Nickname,6.1,170.0,75.0,Orthodox,False,,,10.0,2.0,0.0,,,,,,,,,,,,
d1759b2b7be9be56,Hector Ramirez,Sick Dog,6.0,205.0,,Orthodox,False,Male,Light Heavyweight,10.0,6.0,1.0,678.0,0.0,26.5,2.5,0.5,128.5,0.48,0.5,0.0,0.0,0.0,Striker
d181689653115b6a,Steve White,No Nickname,5.11,175.0,,Orthodox,False,,,1.0,4.0,0.0,,,,,,,,,,,,
d188a3b817860ec6,Steven Siler,Super,5.11,145.0,70.0,Orthodox,False,Male,Featherweight,29.0,16.0,0.0,632.67,0.0,34.78,1.44,1.78,176.33,0.53,1.78,0.0,0.2,0.8,Wrestler
d18dbcb0f8e2b55d,Alex Soto,Extremo,5.8,135.0,,Southpaw,False,Male,Bantamweight,8.0,3.0,1.0,478.0,0.5,37.0,0.0,0.0,0.5,0.57,0.0,0.0,0.0,1.0,Hybrid
d1941565abf50b16,Jim Miller,A-10,5.8,155.0,71.0,Southpaw,False,Male,Lightweight,38.0,19.0,0.0,586.26,0.15,32.59,1.48,0.91,189.2,0.43,0.91,0.23,0.37,0.4,Wrestler
d1a1314976c50bef,Josh Neer,The Dentist,5.11,170.0,72.0,Orthodox,False,Male,Welterweight,36.0,16.0,1.0,599.87,0.07,33.2,0.6,0.87,125.93,0.48,0.87,0.17,0.5,0.33,Wrestler
d1c65d2cf2925ddd,Gregory Rodrigues,Robocop,6.3,185.0,75.0,Orthodox,False,Male,Middleweight,18.0,6.0,0.0,572.58,0.25,39.92,0.42,0.17,42.83,0.5,0.17,1.0,0.0,0.0,Hybrid
d1ce40aca99a9b70,Matt Secor,No Nickname,6.0,170.0,,Orthodox,False,,,8.0,4.0,0.0,,,,,,,,,,,,
d1d20e651e6cbc02,Takeshi Yamazaki,No Nickname,5.8,139.0,,Southpaw,False,,,15.0,12.0,3.0,,,,,,,,,,,,
d1dcd4e96464a53d,Jules Bruchez,No Nickname,6.0,205.0,,Southpaw,False,Male,Light Heavyweight,1.0,2.0,0.0,87.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,No Clear Style
d1e1fdcea7c8a90a,Leandro Issa,Brodinho,5.7,135.0,69.0,Orthodox,False,Male,Bantamweight,13.0,6.0,0.0,756.2,0.0,29.2,1.2,0.4,289.2,0.44,0.4,0.0,1.0,0.0,Wrestler
d1e6a6536ee62517,Tyrone Roberts,Native Warrior,5.9,185.0,,Orthodox,False,Male,Middleweight,43.0,12.0,1.0,900.0,0.0,16.0,1.0,0.0,288.0,0.26,0.0,0.0,0.0,1.0,Hybrid
d1e7fc58d4225cdf,Danny Castillo,Last Call,5.9,155.0,71.0,Orthodox,False,Male,Lightweight,17.0,10.0,0.0,743.43,0.29,28.93,1.21,0.93,177.86,0.42,0.93,0.5,0.0,0.5,Wrestler
d1feea7a4bdcd503,Baisangur Susurkaev,Hunter,6.2,185.0,79.0,Orthodox,False,Male,Middleweight,11.0,0.0,0.0,559.5,0.5,44.5,2.0,0.5,196.0,0.59,0.5,0.5,0.5,0.0,Striker
d2036f31c035e0d1,Jose Torres,Shorty,5.4,125.0,65.0,Orthodox,False,Male,Flyweight,8.0,1.0,0.0,350.5,0.0,30.0,1.0,0.0,96.0,0.41,0.0,0.0,0.0,0.0,Hybrid
d21113c9ff3788ae,Peter Barrett,Slippery,5.1,145.0,73.0,Southpaw,False,Male,Featherweight,11.0,5.0,0.0,841.0,0.0,35.5,0.0,0.0,79.5,0.48,0.0,0.0,0.0,0.0,Hybrid
d221ee27afc7a60e,Viscardi Andrade,No Nickname,5.11,170.0,75.0,Orthodox,False,Male,Welterweight,19.0,6.0,0.0,699.0,0.5,45.25,0.75,0.0,152.0,0.46,0.0,0.33,0.0,0.67,Striker
d227958e8a0c1466,Kotetsu Boku,No Nickname,5.9,154.0,,Orthodox,False,,,25.0,11.0,2.0,,,,,,,,,,,,
d238217e0f8ea8e1,Alex Enlund,No Nickname,5.1,145.0,,Orthodox,False,,,14.0,2.0,0.0,,,,,,,,,,,,
d23ccf4a6c221284,Karlos Vemola,No Nickname,6.0,185.0,75.0,Orthodox,False,Male,Middleweight,17.0,5.0,0.0,543.5,0.0,12.0,0.5,1.0,119.0,0.41,1.0,0.0,1.0,0.0,Wrestler
d23d5960ac5e117c,Alejandro Flores,El Gallito,5.1,145.0,73.0,Orthodox,False,,,17.0,3.0,0.0,,,,,,,,,,,,
d247691a6c0e9034,Cub Swanson,No Nickname,5.8,145.0,70.0,Orthodox,False,Male,Featherweight,30.0,14.0,0.0,735.56,0.48,64.04,0.8,0.32,84.84,0.49,0.32,0.33,0.19,0.48,Striker
d25240135aee03e5,Tabatha Ricci,Baby Shark,5.1,115.0,61.0,Orthodox,False,Female,Women's Strawweight,12.0,3.0,0.0,769.3,0.0,53.0,1.1,0.0,80.7,0.34,0.0,0.0,0.0,1.0,Hybrid
d25b93992f285953,TJ O'Brien,The Spider,6.2,155.0,,Orthodox,False,Male,Lightweight,20.0,8.0,0.0,477.0,0.0,30.0,0.5,0.0,17.0,0.46,0.0,0.0,0.0,0.0,Hybrid
d25e39e74efb0a77,Art Arciniega,King Arthur,5.8,145.0,,Orthodox,False,,,15.0,7.0,0.0,,,,,,,,,,,,
d26394fc0e8e880a,Ricardo Barros,No Nickname,6.1,205.0,,Orthodox,False,,,2.0,2.0,0.0,,,,,,,,,,,,
d26934530dc5b248,Gilbert Aldana,El Peligro,6.1,250.0,,Orthodox,False,Male,Heavyweight,6.0,2.0,0.0,350.0,0.0,17.0,1.0,0.0,141.5,0.63,0.0,0.0,0.0,0.0,Striker
d26a0988c9dc9886,Arman Ashimov,Mustafa Ozturik,5.6,125.0,,Orthodox,False,,,11.0,3.0,1.0,,,,,,,,,,,,
d28bef63e7d8d536,Deni Daffa,No Nickname,6.0,155.0,74.0,Orthodox,False,,,6.0,2.0,0.0,,,,,,,,,,,,
d28dee5c705991df,Stipe Miocic,No Nickname,6.4,240.0,80.0,Orthodox,False,Male,Heavyweight,20.0,5.0,0.0,681.16,0.42,51.89,1.11,0.0,160.63,0.52,0.0,0.75,0.0,0.25,Striker
d29b5c4f22c6357d,Gilbert Yvel,The Hurricane,6.2,225.0,77.0,Orthodox,False,Male,Heavyweight,39.0,16.0,1.0,378.33,0.0,12.0,0.0,0.67,32.0,0.23,0.67,0.0,0.0,0.0,No Clear Style
d2a9be6bf2de624c,Robert Drysdale,No Nickname,6.3,205.0,,Orthodox,False,Male,Light Heavyweight,7.0,0.0,0.0,123.0,0.0,0.0,1.0,3.0,90.0,0.0,3.0,0.0,0.0,0.0,No Clear Style
d2b1c1317a39f6c6,Satoshi Honma,No Nickname,6.1,205.0,,Orthodox,False,Male,Heavyweight,4.0,6.0,3.0,900.0,0.0,6.0,0.0,1.0,0.0,0.46,1.0,0.0,0.0,0.0,Wrestler
d2bc285ead803db0,Louis Smolka,Da Last Samurai,5.9,135.0,68.0,Orthodox,False,Male,Bantamweight,17.0,9.0,0.0,564.0,0.35,44.0,2.53,1.29,183.24,0.52,1.29,0.4,0.3,0.3,Wrestler
d2c55d1d2e67773b,David Branch,No Nickname,6.1,185.0,78.0,Orthodox,False,Male,Middleweight,22.0,6.0,0.0,549.11,0.22,13.89,0.33,0.44,52.78,0.41,0.44,0.75,0.25,0.0,Hybrid
d2cd7a69cc55e7ed,Austin Hubbard,Thud,5.1,155.0,71.0,Orthodox,False,Male,Lightweight,17.0,10.0,0.0,782.5,0.0,52.92,1.17,0.17,128.0,0.45,0.17,0.2,0.2,0.6,Striker
d2d05dda5f887f87,Kevin Szaflarski,No Nickname,6.5,260.0,77.0,Orthodox,False,,,11.0,2.0,0.0,,,,,,,,,,,,
d2d37e8eeb3abc8d,Frank Trigg,Twinkle Toes,5.9,170.0,71.0,Southpaw,False,Male,Welterweight,21.0,9.0,0.0,234.57,0.14,10.57,0.29,0.29,104.0,0.34,0.29,1.0,0.0,0.0,No Clear Style
d2f310b5b072e986,Kevin Engel,The Hitman,6.2,170.0,,Orthodox,False,,,5.0,1.0,0.0,,,,,,,,,,,,
d2f43cfaf8ca3560,Fernando Padilla,El Valiente,6.1,145.0,76.0,Orthodox,False,Male,Featherweight,16.0,6.0,0.0,366.0,0.25,38.25,0.0,0.25,14.0,0.48,0.25,0.0,0.5,0.5,Hybrid
d2fa318f34d0aadc,Karen Darabedyan,No Nickname,5.7,155.0,68.0,Orthodox,False,,,13.0,6.0,0.0,,,,,,,,,,,,
d30415ec5e8783cd,Kyle Sturgeon,No Nickname,6.3,225.0,,Switch,False,,,0.0,1.0,0.0,,,,,,,,,,,,
d311fbefff44a39b,Marcos Bonilla,Murder Marx,5.1,145.0,,Orthodox,False,,,4.0,4.0,0.0,,,,,,,,,,,,
d317a5e2b3f88c5f,Warlley Alves,No Nickname,5.11,185.0,72.0,Orthodox,False,Male,Welterweight,15.0,8.0,0.0,597.31,0.19,39.38,0.44,0.31,123.38,0.5,0.31,0.36,0.27,0.36,Striker
d31a5546c0e9b213,Rodrigo Nascimento,Ze Colmeia,6.2,246.0,80.0,Orthodox,False,Male,Heavyweight,11.0,3.0,0.0,638.5,0.0,40.12,0.62,0.12,127.12,0.51,0.12,0.0,0.5,0.5,Striker
d31cbcdd7d69536d,TJ Brown,Downtown,5.9,145.0,72.0,Switch,False,Male,Featherweight,17.0,11.0,0.0,760.25,0.12,40.88,3.0,1.0,282.25,0.5,1.0,0.0,0.33,0.67,Wrestler
d33da8a3d82bdb62,Kai Asakura,No Nickname,5.8,125.0,69.0,Orthodox,False,Male,Flyweight,21.0,6.0,0.0,502.0,0.0,19.0,0.0,0.0,12.5,0.41,0.0,0.0,0.0,0.0,Hybrid
